Employee_ID,Department,Job_Level,Years_of_Experience,Training_Hours,Monthly_Working_Hours,Projects_Completed,Average_Task_Completion_Time,Absence_Days,Engagement_Score,Monthly_Productivity_Score
EMP04032,Engineering,Lead,16.1,28.8,157.5,4,6.93,1,66.5,80.59
EMP04033,Finance,Mid,5.1,37.0,194.4,3,8.83,4,64.2,54.04
EMP04034,Marketing,Lead,14.5,50.3,170.3,3,8.68,2,80.2,70.62
EMP04035,Sales,Mid,2.1,40.9,161.4,8,9.89,3,63.0,56.73
EMP04036,Engineering,Junior,1.5,44.3,182.6,0,10.3,2,72.3,52.59
EMP04037,Engineering,Lead,15.1,57.8,176.6,6,7.45,4,74.5,78.06
EMP04038,Operations,Mid,4.1,26.4,170.0,3,9.8,2,75.0,50.09
EMP04039,Engineering,Mid,6.4,77.8,168.5,5,10.54,4,65.4,64.05
EMP04040,Operations,Junior,2.2,41.8,174.9,4,7.59,6,43.2,46.77
EMP04041,HR,Junior,1.3,64.0,193.8,2,9.81,1,46.9,47.35
EMP04042,Finance,Junior,1.3,49.4,181.6,7,7.14,3,71.0,59.61
EMP04043,Sales,Mid,2.0,51.1,174.5,3,10.08,3,64.7,46.75
EMP04044,Customer_Support,Senior,9.1,39.1,186.9,5,7.28,5,54.9,54.75
EMP04045,HR,Mid,2.4,59.8,175.4,4,9.66,4,59.0,54.57
EMP04046,Engineering,Junior,0.3,45.8,180.6,6,9.03,1,72.2,63.63
EMP04047,Engineering,Junior,0.3,42.4,177.1,5,8.96,8,72.5,53.3
EMP04048,Engineering,Mid,4.4,74.2,183.3,7,8.58,3,75.8,69.06
EMP04049,Engineering,Manager,23.2,35.4,168.8,9,5.62,4,56.7,80.14
EMP04050,Finance,Mid,8.0,36.9,159.0,5,9.64,2,41.8,52.48
EMP04051,Customer_Support,Junior,3.7,28.6,187.7,1,8.6,3,47.0,43.08
EMP04052,Finance,Mid,3.2,75.0,196.1,7,9.55,4,46.8,56.1
EMP04053,Marketing,Lead,8.3,30.7,159.7,6,8.51,2,47.2,66.54
EMP04054,HR,Senior,6.6,73.9,177.5,4,7.84,1,84.8,66.56
EMP04055,Operations,Lead,10.8,45.0,168.7,6,8.12,5,32.8,53.87
EMP04056,Operations,Manager,28.4,37.1,187.4,7,2.96,3,65.6,86.59
EMP04057,Engineering,Senior,15.0,45.5,178.5,6,6.09,3,80.9,80.66
EMP04058,Customer_Support,Manager,27.9,68.2,215.0,7,6.33,6,69.8,85.52
EMP04059,Engineering,Junior,3.7,18.1,170.8,1,6.5,4,73.3,54.6
EMP04060,Operations,Lead,21.0,42.2,196.5,4,5.68,3,75.8,78.38
EMP04061,Customer_Support,Lead,16.6,35.0,197.9,9,6.87,2,79.4,87.44
EMP04062,Finance,Lead,10.9,35.8,182.5,9,7.92,2,59.4,75.1
EMP04063,Sales,Mid,5.5,49.2,175.5,6,9.42,5,67.4,57.18
EMP04064,Marketing,Senior,8.2,39.0,176.3,7,7.99,0,79.3,74.97
EMP04065,Sales,Junior,1.5,53.8,175.1,5,9.41,3,51.7,40.71
EMP04066,Operations,Senior,9.3,42.6,190.9,0,6.96,5,57.1,47.04
EMP04067,Engineering,Mid,5.0,27.3,162.8,7,11.27,1,62.5,64.53
EMP04068,Finance,Mid,3.3,52.7,172.7,4,10.41,4,68.5,54.36
EMP04069,Customer_Support,Senior,7.8,53.7,171.0,6,8.77,1,35.2,51.86
EMP04070,Engineering,Mid,4.8,38.9,150.8,4,9.03,3,87.2,67.01
EMP04071,Engineering,Junior,1.8,79.0,187.0,3,9.06,2,76.4,60.93
EMP04072,Finance,Mid,3.6,67.0,189.9,4,9.23,2,70.1,66.24
EMP04073,HR,Senior,10.3,55.7,166.1,5,6.65,3,37.6,56.81
EMP04074,Sales,Senior,12.7,55.5,189.4,10,9.59,4,49.5,73.93
EMP04075,Sales,Senior,14.0,43.5,152.8,9,6.26,4,79.9,75.87
EMP04076,HR,Junior,0.3,68.1,175.3,3,8.36,6,63.9,54.13
EMP04077,Finance,Lead,9.1,62.6,173.2,4,11.99,3,42.3,58.33
EMP04078,Marketing,Senior,6.7,55.1,176.2,5,8.31,5,66.7,60.18
EMP04079,Sales,Junior,2.3,42.4,176.2,1,8.62,3,70.1,47.72
EMP04080,HR,Mid,3.8,46.4,173.9,3,10.34,5,72.4,54.07
EMP04081,Engineering,Mid,2.0,55.6,169.6,2,7.65,3,68.2,58.1
EMP04082,Engineering,Mid,4.5,59.6,173.5,4,8.2,0,83.6,65.81
EMP04083,Finance,Junior,3.6,49.8,194.1,2,10.77,4,54.6,53.2
EMP04084,Engineering,Junior,0.0,42.5,166.9,4,13.15,2,76.5,54.31
EMP04085,Marketing,Junior,2.1,74.8,206.6,5,11.29,2,65.6,46.65
EMP04086,Customer_Support,Junior,2.1,34.9,166.1,6,10.87,6,56.4,46.47
EMP04087,Marketing,Junior,2.1,36.9,178.4,6,11.81,4,59.5,52.02
EMP04088,Marketing,Lead,11.9,19.1,183.0,6,7.04,3,59.9,59.44
EMP04089,Sales,Mid,6.3,32.8,170.9,1,6.87,3,62.4,48.49
EMP04090,Sales,Mid,4.6,65.7,194.4,4,8.18,3,58.5,61.34
EMP04091,Sales,Senior,12.3,62.2,182.6,2,9.65,3,70.8,63.19
EMP04092,Operations,Mid,6.7,45.9,172.1,7,7.2,3,53.6,60.1
EMP04093,Operations,Junior,3.5,58.4,194.2,5,9.46,4,78.8,52.67
EMP04094,Engineering,Junior,3.9,50.8,160.8,2,9.67,4,63.0,47.57
EMP04095,Engineering,Junior,1.2,33.1,167.1,3,10.58,4,81.0,48.3
EMP04096,Engineering,Mid,5.7,80.3,182.9,1,9.85,3,81.6,55.08
EMP04097,Marketing,Mid,4.4,67.6,186.2,3,10.1,5,66.0,44.35
EMP04098,Marketing,Mid,3.2,52.3,179.5,5,13.5,1,64.9,64.11
EMP04099,Finance,Mid,3.5,34.2,173.2,3,10.39,3,54.3,46.5
EMP04100,Customer_Support,Manager,15.0,31.6,171.5,8,8.68,1,51.8,71.79
EMP04101,Engineering,Mid,2.0,36.6,190.8,1,9.61,3,72.6,60.12
EMP04102,Finance,Mid,4.0,48.5,178.4,6,12.04,4,62.5,57.27
EMP04103,Marketing,Mid,4.8,51.6,162.8,5,8.04,6,78.2,61.69
EMP04104,Engineering,Senior,10.6,37.9,162.0,6,9.4,1,64.5,70.27
EMP04105,Customer_Support,Senior,11.9,21.2,196.2,9,7.65,5,53.3,73.95
EMP04106,Sales,Senior,8.7,75.0,164.9,13,9.62,2,42.0,70.85
EMP04107,Finance,Junior,2.3,54.6,178.8,3,10.61,4,70.7,45.95
EMP04108,Finance,Mid,7.9,53.8,193.9,4,10.5,2,69.6,56.66
EMP04109,Customer_Support,Lead,12.7,32.7,182.6,6,8.04,7,69.7,63.1
EMP04110,Marketing,Mid,5.6,23.6,164.4,7,8.96,3,76.4,62.22
EMP04111,Engineering,Manager,25.4,33.8,160.8,8,6.62,2,79.5,86.11
EMP04112,Operations,Mid,2.8,42.2,201.2,3,8.27,2,70.0,53.21
EMP04113,Operations,Mid,2.0,57.6,160.4,3,7.05,3,67.3,54.59
EMP04114,Marketing,Mid,4.1,60.6,167.3,6,6.16,4,73.2,70.5
EMP04115,Operations,Mid,6.1,58.5,180.2,4,11.5,7,37.9,40.12
EMP04116,Engineering,Lead,22.2,53.8,171.9,4,6.37,3,56.8,79.37
EMP04117,Marketing,Junior,1.6,78.1,183.0,3,10.61,4,48.8,48.12
EMP04118,Operations,Mid,4.1,52.8,154.5,6,8.74,0,75.2,65.83
EMP04119,Engineering,Senior,8.4,59.5,172.1,6,8.73,2,60.6,58.25
EMP04120,HR,Lead,13.2,46.4,184.5,6,6.28,2,58.5,63.82
EMP04121,Customer_Support,Senior,11.8,14.5,184.5,1,7.78,4,58.1,45.66
EMP04122,Operations,Manager,19.3,32.7,167.0,12,3.54,5,45.1,87.18
EMP04123,Operations,Lead,9.2,26.0,160.7,5,5.19,0,64.6,64.71
EMP04124,Engineering,Mid,5.6,50.5,178.0,9,7.2,1,44.4,60.68
EMP04125,Customer_Support,Lead,13.8,27.1,156.6,3,5.99,3,43.9,57.71
EMP04126,Sales,Manager,24.2,44.1,193.0,6,7.29,0,64.4,90.57
EMP04127,Marketing,Junior,0.7,65.7,177.2,3,13.61,5,49.1,38.24
EMP04128,HR,Senior,11.9,61.1,165.2,6,9.4,4,81.6,68.26
EMP04129,Operations,Junior,1.8,75.3,160.2,2,5.45,2,60.6,56.98
EMP04130,Customer_Support,Senior,13.7,17.9,166.1,5,10.02,0,71.6,64.47
EMP04131,Finance,Junior,2.3,33.0,153.1,2,9.3,1,67.3,49.74
EMP04132,Marketing,Senior,9.6,86.9,181.9,10,5.92,5,63.9,76.49
EMP04133,HR,Mid,4.1,62.1,163.8,4,11.9,2,54.0,52.18
EMP04134,Marketing,Mid,5.9,50.4,180.6,2,8.42,3,75.1,46.64
EMP04135,Marketing,Junior,1.8,51.5,182.5,3,8.56,2,69.3,55.18
EMP04136,Sales,Senior,8.7,42.1,188.5,8,7.49,2,87.0,70.39
EMP04137,Marketing,Mid,2.0,18.0,178.5,2,9.07,3,73.9,58.79
EMP04138,Operations,Senior,5.0,31.4,190.8,8,9.61,3,55.2,64.8
EMP04139,Finance,Mid,7.7,45.3,194.4,0,9.02,2,66.5,58.34
EMP04140,Operations,Junior,0.4,40.3,178.6,4,9.2,2,65.1,58.46
EMP04141,Engineering,Mid,2.3,38.2,179.5,2,6.76,1,84.0,76.07
EMP04142,Marketing,Manager,22.9,73.4,167.2,13,4.45,2,79.9,100.0
EMP04143,Sales,Junior,0.9,47.2,161.2,7,10.38,6,60.1,50.29
EMP04144,Engineering,Senior,5.0,47.2,192.9,5,7.73,6,55.4,65.68
EMP04145,HR,Junior,1.0,54.6,183.5,3,10.22,5,43.8,44.51
EMP04146,Engineering,Senior,7.8,51.8,184.6,6,8.37,2,56.3,56.74
EMP04147,Sales,Junior,0.5,43.8,166.7,2,11.69,3,54.9,39.15
EMP04148,Finance,Mid,6.1,65.7,197.7,3,9.35,1,81.1,61.48
EMP04149,HR,Mid,4.0,53.7,171.8,6,10.47,1,84.2,66.49
EMP04150,HR,Junior,1.9,31.7,163.8,2,9.58,1,77.5,52.55
EMP04151,Engineering,Mid,4.3,45.4,167.0,3,11.5,2,84.8,61.54
EMP04152,Marketing,Mid,4.0,44.4,197.0,4,8.61,1,55.5,52.79
EMP04153,HR,Mid,5.0,43.7,159.4,4,7.92,2,47.8,49.37
EMP04154,HR,Manager,12.7,42.6,164.5,7,8.85,9,53.9,74.19
EMP04155,Marketing,Mid,5.4,56.5,215.0,3,8.17,3,39.6,40.79
EMP04156,Sales,Lead,15.1,46.7,188.2,8,5.46,5,48.6,85.72
EMP04157,Customer_Support,Mid,6.6,52.1,164.7,4,7.31,0,51.9,63.68
EMP04158,Sales,Junior,2.0,52.3,159.9,5,9.17,4,64.0,50.81
EMP04159,HR,Junior,2.7,18.7,151.6,7,9.4,2,67.6,56.78
EMP04160,Engineering,Mid,7.3,58.7,176.4,5,9.36,9,61.7,59.12
EMP04161,Marketing,Mid,5.2,54.3,185.2,6,10.15,2,70.8,61.94
EMP04162,Engineering,Lead,8.9,24.2,196.3,11,7.9,5,62.0,75.3
EMP04163,Operations,Senior,5.7,47.2,148.5,10,9.98,2,60.1,62.15
EMP04164,Engineering,Mid,7.9,56.7,156.4,5,9.84,3,56.7,63.42
EMP04165,Marketing,Mid,4.7,64.6,173.3,4,7.85,2,77.1,60.3
EMP04166,Engineering,Mid,6.7,54.7,214.0,3,7.5,4,70.3,64.86
EMP04167,Sales,Senior,11.4,47.8,187.4,8,7.23,4,70.1,70.33
EMP04168,HR,Junior,0.5,65.2,180.2,3,7.07,5,51.4,56.93
EMP04169,Marketing,Junior,0.8,46.4,157.9,6,10.15,4,66.1,57.78
EMP04170,HR,Mid,5.4,53.2,145.3,4,8.73,1,72.9,56.32
EMP04171,Customer_Support,Junior,3.4,41.7,175.5,5,11.96,1,33.5,46.2
EMP04172,Finance,Senior,5.1,59.7,173.6,5,10.28,2,77.0,68.62
EMP04173,Customer_Support,Junior,1.3,26.9,171.3,5,9.55,4,43.0,46.4
EMP04174,Engineering,Junior,1.5,63.3,169.7,1,11.31,3,72.5,55.92
EMP04175,Operations,Lead,15.6,39.3,164.5,8,6.69,1,81.5,74.4
EMP04176,Marketing,Manager,21.7,49.5,161.3,8,6.37,0,75.5,90.79
EMP04177,Marketing,Mid,3.4,35.3,194.5,1,6.62,4,46.1,47.31
EMP04178,Customer_Support,Mid,4.9,48.3,162.6,2,8.33,4,55.9,57.33
EMP04179,Finance,Senior,7.5,43.9,171.1,9,8.63,4,77.8,69.67
EMP04180,Operations,Junior,1.3,57.5,174.5,2,9.6,2,50.2,46.73
EMP04181,Finance,Mid,5.5,31.3,184.9,6,10.84,3,58.7,51.17
EMP04182,Sales,Junior,2.9,60.5,163.1,1,10.25,2,57.3,54.31
EMP04183,Finance,Mid,4.4,19.3,188.7,0,10.04,3,69.8,52.2
EMP04184,HR,Manager,24.0,25.0,166.9,12,5.69,1,47.6,82.15
EMP04185,Customer_Support,Senior,7.6,19.6,172.7,8,8.41,1,65.5,71.17
EMP04186,Operations,Manager,18.9,47.4,198.0,11,7.4,5,52.5,87.95
EMP04187,Sales,Senior,12.6,49.0,161.4,11,10.19,2,61.9,73.96
EMP04188,Sales,Senior,7.2,49.8,185.1,7,5.52,1,59.3,67.79
EMP04189,Sales,Senior,10.4,65.1,189.1,7,6.58,0,69.2,69.24
EMP04190,HR,Senior,9.6,38.3,179.3,6,8.19,3,65.7,60.86
EMP04191,Sales,Mid,5.3,56.1,173.4,4,10.95,2,79.3,53.67
EMP04192,Finance,Junior,2.9,52.0,204.8,1,10.85,3,74.9,57.05
EMP04193,Marketing,Mid,6.2,45.7,174.8,5,7.79,3,54.5,62.9
EMP04194,Operations,Junior,2.8,70.6,177.9,6,9.21,3,76.4,54.94
EMP04195,Engineering,Mid,4.5,78.2,170.3,5,10.23,3,73.8,71.32
EMP04196,Marketing,Junior,1.5,44.5,177.1,1,9.1,5,66.0,45.03
EMP04197,Sales,Mid,2.0,59.5,188.5,3,9.92,1,72.2,53.85
EMP04198,Operations,Junior,0.5,55.8,171.1,2,9.13,4,47.5,43.42
EMP04199,Sales,Junior,3.8,56.0,145.5,1,10.3,3,45.4,39.3
EMP04200,Sales,Mid,7.9,50.7,182.2,3,9.59,3,62.3,46.71
EMP04201,Engineering,Junior,2.5,46.0,159.9,5,6.03,2,62.7,58.2
EMP04202,Operations,Manager,17.8,4.0,185.4,10,8.78,2,84.9,76.45
EMP04203,Sales,Mid,3.9,70.0,175.0,7,11.92,0,52.8,49.07
EMP04204,Marketing,Mid,2.9,36.6,188.2,5,6.55,1,64.5,57.89
EMP04205,Finance,Junior,1.0,47.4,161.7,4,9.69,5,65.3,50.29
EMP04206,Finance,Lead,18.8,35.7,167.5,6,4.18,5,77.8,75.44
EMP04207,Engineering,Senior,11.7,31.2,170.2,14,4.83,4,58.1,83.35
EMP04208,Sales,Mid,2.3,50.6,154.2,1,10.61,3,42.7,40.85
EMP04209,HR,Junior,3.2,50.3,190.6,2,12.24,1,82.7,55.97
EMP04210,Engineering,Senior,11.6,32.3,152.2,5,7.79,5,71.0,67.18
EMP04211,Finance,Manager,11.1,37.2,190.4,5,9.38,0,72.7,77.59
EMP04212,Engineering,Mid,3.8,46.5,180.9,2,8.34,3,80.3,65.49
EMP04213,HR,Junior,0.9,64.9,172.2,5,7.99,0,78.4,54.01
EMP04214,Sales,Junior,3.2,30.9,179.8,4,9.16,2,57.5,56.34
EMP04215,Marketing,Junior,3.3,38.9,179.4,4,8.59,3,56.2,56.03
EMP04216,Engineering,Senior,8.9,53.9,169.4,4,8.8,2,46.0,59.58
EMP04217,Finance,Manager,22.4,25.4,179.2,12,7.14,5,51.1,79.02
EMP04218,Sales,Manager,20.0,21.4,185.2,12,4.33,6,62.7,89.28
EMP04219,Customer_Support,Senior,5.0,34.1,161.8,7,6.85,3,49.6,55.34
EMP04220,Finance,Junior,0.4,49.5,179.8,1,11.32,1,49.3,37.37
EMP04221,Engineering,Manager,14.4,33.5,138.2,6,6.24,1,70.6,78.04
EMP04222,Sales,Mid,3.4,43.9,148.0,7,10.41,2,78.1,66.64
EMP04223,Engineering,Mid,3.0,31.6,182.9,1,8.23,3,69.3,61.89
EMP04224,Sales,Senior,8.3,54.6,169.2,6,7.37,4,48.4,68.98
EMP04225,Engineering,Junior,2.2,70.9,163.1,3,11.28,2,85.3,59.07
EMP04226,Operations,Lead,14.6,10.3,174.3,8,8.21,2,50.7,65.66
EMP04227,Marketing,Manager,17.4,11.7,169.5,10,8.26,1,81.8,84.2
EMP04228,Sales,Senior,8.9,58.0,161.2,7,7.91,2,58.8,63.27
EMP04229,Marketing,Senior,9.9,66.5,152.1,4,9.88,3,65.2,60.07
EMP04230,Engineering,Mid,3.1,15.1,147.4,6,9.99,2,88.7,62.76
EMP04231,Customer_Support,Junior,2.4,63.2,185.3,4,10.38,2,41.8,52.91
EMP04232,Sales,Senior,6.8,67.6,169.1,7,7.3,3,49.4,59.73
EMP04233,Finance,Mid,5.6,34.1,188.6,6,9.94,0,59.1,60.91
EMP04234,Operations,Lead,10.8,62.7,168.9,2,7.23,1,58.3,66.37
EMP04235,Sales,Junior,4.0,48.3,180.0,3,12.2,1,93.7,66.7
EMP04236,Sales,Mid,8.0,51.7,173.2,3,8.68,5,51.3,52.74
EMP04237,Engineering,Mid,6.1,36.2,175.6,7,8.69,3,54.3,60.53
EMP04238,Operations,Senior,12.4,58.0,176.3,3,9.5,2,48.8,52.64
EMP04239,Marketing,Senior,9.0,55.5,168.8,3,8.31,1,66.8,59.88
EMP04240,Finance,Manager,19.8,60.9,157.8,6,4.79,3,68.9,84.09
EMP04241,Operations,Junior,0.6,72.6,185.7,3,7.92,4,51.5,46.47
EMP04242,Operations,Mid,6.7,46.9,197.3,3,7.61,3,60.3,55.37
EMP04243,HR,Junior,3.2,97.6,198.2,7,7.15,1,89.3,76.14
EMP04244,Marketing,Junior,1.5,71.3,167.3,2,9.81,2,64.4,47.83
EMP04245,Finance,Mid,3.7,55.1,164.7,4,10.49,3,66.9,58.6
EMP04246,Engineering,Mid,4.7,32.0,167.2,4,8.35,2,92.7,72.58
EMP04247,Operations,Mid,5.4,24.0,172.5,4,12.59,1,51.6,38.03
EMP04248,Sales,Mid,3.2,25.3,174.3,6,7.37,5,52.8,53.64
EMP04249,Engineering,Senior,6.2,29.0,161.0,5,9.32,7,64.4,66.93
EMP04250,Operations,Lead,11.9,59.7,154.3,8,8.04,4,53.7,70.95
EMP04251,Engineering,Junior,0.0,58.3,175.7,3,9.56,5,48.1,44.51
EMP04252,Sales,Mid,3.6,37.8,130.0,2,9.08,4,63.7,50.85
EMP04253,Engineering,Senior,7.6,41.0,173.6,10,10.71,4,72.6,71.17
EMP04254,Marketing,Senior,14.8,39.1,161.8,11,8.88,1,61.8,79.82
EMP04255,Operations,Lead,8.0,51.0,185.9,8,9.29,3,63.0,71.39
EMP04256,Sales,Junior,1.4,37.8,189.7,3,8.64,3,65.1,57.9
EMP04257,Sales,Mid,6.2,52.2,190.0,3,9.63,6,46.2,47.53
EMP04258,HR,Lead,13.5,43.5,170.1,10,8.35,3,69.5,80.1
EMP04259,Customer_Support,Mid,6.7,34.3,159.1,3,10.07,3,64.7,49.44
EMP04260,Engineering,Mid,4.6,70.8,163.6,5,7.2,4,50.8,61.26
EMP04261,Customer_Support,Manager,16.2,30.6,179.0,6,6.96,2,75.6,72.83
EMP04262,Operations,Junior,1.5,36.1,152.0,1,10.4,4,45.2,41.49
EMP04263,Engineering,Senior,11.0,55.8,194.5,1,9.48,5,56.3,60.29
EMP04264,Operations,Lead,15.2,39.8,170.4,7,6.6,4,62.4,72.27
EMP04265,Finance,Junior,0.2,57.1,182.0,2,8.51,3,69.4,56.71
EMP04266,Marketing,Senior,12.1,25.2,150.1,7,6.43,4,73.3,77.5
EMP04267,HR,Mid,2.1,59.2,162.0,4,10.01,5,72.7,65.73
EMP04268,Operations,Lead,10.4,71.6,148.3,6,9.27,2,53.8,61.96
EMP04269,Operations,Lead,21.8,20.1,189.3,8,5.54,3,61.3,80.66
EMP04270,Finance,Lead,17.2,44.3,172.8,15,7.1,5,59.2,91.81
EMP04271,Customer_Support,Junior,1.9,39.2,183.0,2,7.02,4,60.1,46.21
EMP04272,HR,Senior,5.9,83.3,175.9,9,5.64,5,66.8,71.73
EMP04273,Operations,Manager,19.0,53.6,181.6,5,6.76,2,53.9,78.5
EMP04274,Operations,Senior,6.9,47.2,170.3,7,9.13,1,55.8,58.08
EMP04275,Engineering,Senior,7.0,24.6,172.2,5,9.47,1,47.8,60.93
EMP04276,Sales,Junior,2.6,36.2,173.7,0,6.86,2,72.0,45.83
EMP04277,HR,Lead,8.0,50.2,180.7,9,10.02,4,69.6,72.43
EMP04278,Operations,Junior,1.8,30.6,181.0,6,9.11,3,32.3,35.45
EMP04279,Engineering,Mid,3.9,27.0,214.4,8,8.41,3,79.5,66.02
EMP04280,Finance,Manager,10.3,35.1,198.5,8,8.24,6,62.4,65.63
EMP04281,Sales,Manager,25.7,37.0,150.1,7,5.27,1,50.8,90.95
EMP04282,Engineering,Manager,19.1,40.7,173.0,13,8.45,5,57.7,80.59
EMP04283,Marketing,Mid,2.0,40.4,169.3,7,10.53,2,55.7,59.62
EMP04284,Sales,Junior,0.8,64.8,192.9,3,12.2,2,50.8,40.75
EMP04285,Operations,Mid,4.7,34.1,170.6,5,8.56,3,50.4,40.67
EMP04286,Sales,Junior,1.3,60.4,181.5,6,11.69,1,82.4,60.12
EMP04287,Customer_Support,Lead,8.0,42.2,142.3,9,4.87,7,62.5,81.87
EMP04288,Engineering,Mid,5.0,56.0,153.8,2,8.98,3,94.4,62.49
EMP04289,Customer_Support,Mid,4.0,64.7,204.3,7,7.36,7,60.7,68.61
EMP04290,Marketing,Junior,1.5,44.2,175.7,0,10.12,5,71.0,54.05
EMP04291,Sales,Mid,5.0,37.1,161.0,6,9.36,4,51.4,47.59
EMP04292,Sales,Lead,10.1,13.7,178.4,7,9.03,6,60.0,55.26
EMP04293,Sales,Senior,9.6,12.7,160.3,6,8.46,2,61.0,56.93
EMP04294,Marketing,Junior,1.8,48.4,171.0,1,8.88,2,71.4,55.23
EMP04295,Operations,Junior,2.8,49.4,154.7,3,9.12,5,59.4,36.93
EMP04296,HR,Mid,5.3,30.7,164.0,1,9.35,5,70.2,51.9
EMP04297,HR,Junior,1.8,37.9,169.2,2,9.0,3,69.8,49.08
EMP04298,Marketing,Manager,13.5,57.9,190.7,8,8.53,3,60.4,74.27
EMP04299,Marketing,Senior,8.5,56.1,181.5,9,7.74,5,59.1,67.69
EMP04300,Finance,Junior,0.0,32.1,183.9,6,11.59,3,55.0,47.95
EMP04301,HR,Senior,7.5,36.4,174.6,10,7.46,3,79.0,75.49
EMP04302,Finance,Mid,5.0,53.1,186.5,6,9.98,3,59.4,67.2
EMP04303,Customer_Support,Junior,0.8,41.6,162.8,1,9.75,3,61.9,40.04
EMP04304,Engineering,Mid,2.1,34.9,164.7,9,11.14,2,68.1,63.78
EMP04305,Sales,Junior,1.7,45.9,180.7,3,12.59,1,74.8,52.38
EMP04306,Sales,Mid,4.0,63.4,171.1,0,9.53,3,38.1,37.23
EMP04307,Marketing,Lead,20.3,56.7,174.8,8,8.92,1,67.6,88.27
EMP04308,Engineering,Manager,10.0,24.0,172.7,4,7.14,2,54.9,64.47
EMP04309,Customer_Support,Mid,5.3,53.9,192.5,3,9.34,1,62.7,56.91
EMP04310,Marketing,Senior,7.9,42.9,193.3,7,8.2,2,62.2,66.42
EMP04311,Marketing,Junior,2.8,35.9,166.2,3,8.35,3,46.3,45.15
EMP04312,Operations,Mid,7.7,42.5,150.4,1,10.77,4,64.1,56.78
EMP04313,Engineering,Junior,3.1,32.0,165.0,2,9.94,3,72.7,53.61
EMP04314,Operations,Mid,4.0,64.4,162.4,8,8.65,3,57.2,57.28
EMP04315,Sales,Junior,3.6,74.3,186.6,3,8.65,5,60.7,47.44
EMP04316,Marketing,Manager,24.1,28.8,187.9,7,8.03,4,65.9,85.77
EMP04317,Customer_Support,Lead,17.6,29.3,160.6,11,6.44,3,72.1,83.54
EMP04318,Operations,Mid,5.6,62.8,164.4,4,8.8,3,56.2,52.08
EMP04319,Operations,Senior,6.6,61.2,154.3,9,9.96,4,72.2,73.28
EMP04320,Engineering,Junior,1.7,34.3,176.9,3,12.08,6,69.6,45.33
EMP04321,Operations,Senior,8.5,40.8,174.4,0,7.54,5,75.5,52.89
EMP04322,Marketing,Junior,2.4,50.1,186.0,3,10.69,5,61.2,47.26
EMP04323,Marketing,Junior,0.0,39.4,182.0,4,11.02,4,56.0,44.24
EMP04324,Sales,Senior,12.3,48.8,183.5,4,7.48,4,48.8,51.68
EMP04325,Engineering,Mid,6.3,36.5,153.4,2,8.38,2,69.6,56.19
EMP04326,Marketing,Mid,4.1,38.9,166.2,3,8.38,7,54.5,51.89
EMP04327,Sales,Mid,6.8,45.5,188.3,2,10.3,2,78.9,55.53
EMP04328,Finance,Junior,2.0,28.7,167.5,2,10.22,2,52.5,43.6
EMP04329,Operations,Junior,0.2,20.2,152.2,2,10.23,4,51.7,32.36
EMP04330,Customer_Support,Senior,5.0,56.8,186.3,3,7.75,4,65.0,59.72
EMP04331,Sales,Senior,10.0,31.9,166.9,4,9.51,2,76.2,65.27
EMP04332,Customer_Support,Junior,1.4,83.0,189.9,2,10.4,3,66.8,56.13
EMP04333,Sales,Mid,6.9,76.6,174.7,4,7.62,2,74.7,63.31
EMP04334,HR,Senior,13.1,35.4,171.1,3,7.13,3,65.0,61.72
EMP04335,Operations,Senior,8.5,78.1,194.1,5,9.33,4,59.2,65.9
EMP04336,Sales,Lead,20.5,53.1,156.8,6,3.77,4,86.1,84.24
EMP04337,Sales,Mid,7.3,37.3,195.1,3,8.73,5,82.3,62.52
EMP04338,Sales,Mid,5.4,8.3,166.0,3,10.21,7,70.6,51.62
EMP04339,Marketing,Mid,8.0,57.3,177.3,3,9.03,1,77.3,58.41
EMP04340,Operations,Mid,3.3,47.5,177.4,5,10.37,5,70.3,50.07
EMP04341,Sales,Junior,4.0,57.5,169.0,4,6.67,3,47.5,47.76
EMP04342,Sales,Junior,1.9,47.6,164.3,5,8.06,2,61.5,45.11
EMP04343,Marketing,Lead,14.0,21.8,169.8,9,8.4,4,82.0,87.08
EMP04344,Engineering,Junior,0.5,44.6,160.8,3,10.64,7,78.6,46.76
EMP04345,Finance,Senior,7.4,53.6,202.5,7,8.04,4,62.2,74.04
EMP04346,Customer_Support,Mid,8.0,41.7,168.3,7,9.07,2,76.1,59.62
EMP04347,Operations,Mid,6.0,41.6,191.2,4,9.81,2,64.4,60.29
EMP04348,Operations,Lead,13.2,16.2,189.4,9,6.57,2,69.1,81.09
EMP04349,Marketing,Senior,11.8,44.4,180.1,7,6.83,5,68.5,63.32
EMP04350,Operations,Junior,2.0,34.3,173.1,4,8.0,2,66.5,50.9
EMP04351,Engineering,Senior,6.0,56.8,177.7,4,10.65,4,77.4,73.99
EMP04352,Sales,Mid,7.2,36.0,183.0,7,8.89,2,77.6,65.94
EMP04353,Finance,Mid,3.9,42.6,176.4,2,11.39,1,80.2,61.21
EMP04354,Sales,Senior,8.9,75.5,153.1,9,6.33,4,56.6,71.96
EMP04355,Operations,Senior,5.9,38.4,149.5,8,8.81,2,64.3,67.87
EMP04356,Finance,Mid,6.2,40.4,196.1,7,7.27,3,78.3,75.53
EMP04357,Customer_Support,Manager,21.8,43.8,138.1,9,8.16,5,56.4,74.66
